contest,handle,finding,risk,score,pie,split,slice,award,awardCoin,awardUSD
87,Ruhum,Q-19,q,60,155.29365503999998,4,38.823413759999994,232,USDC,232
87,jayjonah8,Q-21,q,20,20.70580238604587,2,10.352901193022936,61,USDC,61
87,jayjonah8,M-03,2,,0.9414317882700002,12,0.07845264902250002,44,USDC,44
87,jayjonah8,M-06,2,,1.1622614670000002,10,0.11622614670000002,65,USDC,65
87,cccz,Q-22,q,40,120.18990121548731,9,13.354433468387478,79,USDC,79
87,cccz,M-02,2,,3,1,3,1688,USDC,1688
87,cccz,M-06,2,,1.1622614670000002,10,0.11622614670000002,65,USDC,65
87,Dravee,Q-23,q,30,74.43035303281307,7,10.632907576116153,63,USDC,63
87,Dravee,M-03,2,,0.9414317882700002,12,0.07845264902250002,44,USDC,44
87,Dravee,M-04,2,,1.7714700000000003,6,0.29524500000000004,166,USDC,166
87,Dravee,M-06,2,,1.1622614670000002,10,0.11622614670000002,65,USDC,65
87,p4st13r4,Q-25,q,20,20.70580238604587,2,10.352901193022936,61,USDC,61
87,GalloDaSballo,M-03,2,,0.9414317882700002,12,0.07845264902250002,44,USDC,44
87,GalloDaSballo,M-05,2,,1.7714700000000003,6,0.29524500000000004,166,USDC,166
87,GalloDaSballo,M-08,2,,2.7,2,1.35,759,USDC,759
87,leastwood,M-04,2,,1.7714700000000003,6,0.29524500000000004,166,USDC,166
87,leastwood,M-06,2,,1.1622614670000002,10,0.11622614670000002,65,USDC,65
87,leastwood,M-12,2,,3,1,3,1688,USDC,1688
87,NoamYakov,M-06,2,,1.1622614670000002,10,0.11622614670000002,65,USDC,65
87,kirk-baird,M-07,2,,2.7,2,1.35,759,USDC,759
87,Czar102,M-13,2,,2.43,3,0.81,455,USDC,455
92,csanuragjain,Q-01,q,70,100,1,100,1796,USDC,1796
92,csanuragjain,G-09,g,30,30.08126563212867,2,15.040632816064335,146,USDC,146
92,asgeir,Q-02,q,30,47.99317244382219,4,11.998293110955547,215,USDC,215
92,IllIllI,Q-03,q,50,115.47726560624639,4,28.869316401561598,518,USDC,518
92,IllIllI,G-02,g,70,60,1,60,585,USDC,585
92,cmichel,Q-04,q,30,47.99317244382219,4,11.998293110955547,215,USDC,215
92,cmichel,H-01,3,,6.561000000000002,5,1.3122000000000003,2964,USDC,2964
92,cmichel,M-01,2,,2.43,3,0.81,1829,USDC,1829
92,cmichel,M-02,2,,2.43,3,0.81,1829,USDC,1829
92,cmichel,M-03,2,,2.7,2,1.35,3049,USDC,3049
92,cmichel,M-04,2,,3,1,3,6776,USDC,6776
92,hyh,Q-05,q,50,115.47726560624639,4,28.869316401561598,518,USDC,518
92,hyh,M-02,2,,2.43,3,0.81,1829,USDC,1829
92,Picodes,Q-06,q,10,10.80972450726633,1,10.80972450726633,194,USDC,194
92,Picodes,G-07,g,40,61.86016996835373,3,20.62005665611791,201,USDC,201
92,Picodes,H-01,3,,6.561000000000002,5,1.3122000000000003,2964,USDC,2964
92,Picodes,M-01,2,,2.43,3,0.81,1829,USDC,1829
92,0x1f8b,Q-07,q,20,22.12439422191084,2,11.06219711095542,198,USDC,198
92,Dravee,Q-08,q,30,47.99317244382219,4,11.998293110955547,215,USDC,215
92,Dravee,G-05,g,40,61.86016996835373,3,20.62005665611791,201,USDC,201
92,kenta,Q-09,q,20,22.12439422191084,2,11.06219711095542,198,USDC,198
92,kenta,G-10,g,20,13.416994060259675,1,13.416994060259675,130,USDC,130
92,robee,Q-10,q,30,47.99317244382219,4,11.998293110955547,215,USDC,215
92,robee,G-13,g,0,35.29649776730554,3,11.765499255768512,114,USDC,114
92,catchup,Q-11,q,40,61.036364054495685,4,15.259091013623921,274,USDC,274
92,catchup,G-08,g,30,30.08126563212867,2,15.040632816064335,146,USDC,146
92,defsec,Q-12,q,40,61.036364054495685,4,15.259091013623921,274,USDC,274
92,Ruhum,Q-13,q,40,61.036364054495685,4,15.259091013623921,274,USDC,274
92,Ruhum,H-01,3,,6.561000000000002,5,1.3122000000000003,2964,USDC,2964
92,WatchPug,Q-14,q,40,61.036364054495685,4,15.259091013623921,274,USDC,274
92,WatchPug,G-03,g,65,40.8,1,40.8,397,USDC,397
92,WatchPug,H-02,3,,8.100000000000001,3,2.7000000000000006,6099,USDC,6099
92,WatchPug,M-02,2,,2.43,3,0.81,1829,USDC,1829
92,samruna,Q-15,q,50,115.47726560624639,4,28.869316401561598,518,USDC,518
92,samruna,G-14,g,0,35.29649776730554,3,11.765499255768512,114,USDC,114
92,pauliax,Q-16,q,50,115.47726560624639,4,28.869316401561598,518,USDC,518
92,nascent,Q-17,q,60,60,1,60,1077,USDC,1078
92,nascent,G-01,g,80,100,1,100,975,USDC,975
92,CertoraInc,G-04,g,50,30.355199999999996,1,30.355199999999996,296,USDC,296
92,CertoraInc,H-01,3,,6.561000000000002,5,1.3122000000000003,2964,USDC,2964
92,CertoraInc,H-02,3,,8.100000000000001,3,2.7000000000000006,6099,USDC,6099
92,CertoraInc,M-01,2,,2.43,3,0.81,1829,USDC,1829
92,gzeon,G-06,g,40,61.86016996835373,3,20.62005665611791,201,USDC,201
92,gzeon,M-03,2,,2.7,2,1.35,3049,USDC,3049
92,gzeon,M-05,2,,3,1,3,6776,USDC,6776
92,Tomio,G-11,g,10,12.696674676516656,1,12.696674676516656,123,USDC,123
92,0v3rf10w,G-12,g,0,35.29649776730554,3,11.765499255768512,114,USDC,114
92,0xliumin,H-01,3,,6.561000000000002,5,1.3122000000000003,2964,USDC,2964
92,cccz,H-02,3,,8.100000000000001,3,2.7000000000000006,6099,USDC,6099
84,gellej,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,gellej,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,gellej,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,gellej,Q-01,q,80,40.8,1,40.8,249,USDC,249
84,WatchPug,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,WatchPug,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,WatchPug,Q-10,q,35,11.411301899705176,1,11.411301899705176,69,USDC,69
84,WatchPug,G-11,g,51,24.138455039999993,1,24.138455039999993,77,USDC,77
84,Czar102,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,Czar102,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,Czar102,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,Czar102,Q-06,q,91,100,1,100,611,USDC,611
84,Czar102,G-02,g,90,60,1,60,191,USDC,191
84,csanuragjain,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,csanuragjain,Q-11,q,20,10.688017829109073,1,10.688017829109073,65,USDC,65
84,p4st13r4,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,pedroais,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,pedroais,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,TomFrenchBlockchain,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,TomFrenchBlockchain,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,TomFrenchBlockchain,G-10,g,61,40.8,1,40.8,130,USDC,130
84,defsec,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,defsec,Q-12,q,15,21.107175852805593,2,10.553587926402797,64,USDC,64
84,defsec,G-12,g,32,11.411301899705176,1,11.411301899705176,36,USDC,36
84,hubble,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,hubble,Q-15,q,59,17.538104362107344,1,17.538104362107344,107,USDC,107
84,gzeon,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,gzeon,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,gzeon,Q-14,q,15,21.107175852805593,2,10.553587926402797,64,USDC,64
84,gzeon,G-13,g,33,11.733839216119614,1,11.733839216119614,37,USDC,37
84,0x1f8b,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,0x1f8b,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,0x1f8b,Q-05,q,60,20.183610566246394,1,20.183610566246394,123,USDC,123
84,sirhashalot,M-01,2,,0.9414317882700002,12,0.07845264902250002,515,USDC,515
84,sirhashalot,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,sirhashalot,Q-23,q,55,12.696674676516656,1,12.696674676516656,77,USDC,77
84,hyh,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,hyh,Q-16,q,30,11.160364717169411,1,11.160364717169411,68,USDC,68
84,hyh,G-14,g,43,15.699100830147234,1,15.699100830147234,50,USDC,50
84,harleythedog,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,pauliax,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,pauliax,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,pauliax,Q-18,q,57,14.382164801981435,1,14.382164801981435,87,USDC,87
84,pauliax,G-15,g,42,14.382164801981435,1,14.382164801981435,45,USDC,45
84,cmichel,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,cmichel,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,cmichel,Q-03,q,71,30.355199999999996,1,30.355199999999996,185,USDC,185
84,hickuphh3,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,cccz,M-02,2,,1.0460353203000003,11,0.09509412002727276,625,USDC,625
84,tqts,M-03,2,,1.4348907000000002,8,0.17936133750000002,1179,USDC,1179
84,tqts,Q-21,q,50,11.733839216119614,1,11.733839216119614,71,USDC,71
84,tqts,G-21,g,31,11.160364717169411,1,11.160364717169411,35,USDC,35
84,NoamYakov,Q-02,q,51,12.15135665148075,1,12.15135665148075,74,USDC,74
84,NoamYakov,G-06,g,30,10.964029504741431,1,10.964029504741431,34,USDC,34
84,0x0x0x,Q-04,q,90,60,1,60,366,USDC,366
84,0x0x0x,G-01,g,50,20.183610566246394,1,20.183610566246394,64,USDC,64
84,Dravee,Q-07,q,70,24.138455039999993,1,24.138455039999993,147,USDC,147
84,Dravee,G-03,g,60,30.355199999999996,1,30.355199999999996,96,USDC,96
84,OriDabush,Q-08,q,58,15.699100830147234,1,15.699100830147234,95,USDC,95
84,OriDabush,G-07,g,20,10.688017829109073,1,10.688017829109073,34,USDC,34
84,Ruhum,Q-09,q,26,10.964029504741431,1,10.964029504741431,67,USDC,67
84,Ruhum,G-09,g,41,13.416994060259675,1,13.416994060259675,42,USDC,42
84,floppydisk,Q-13,q,25,10.80972450726633,1,10.80972450726633,66,USDC,66
84,kenta,Q-17,q,7,10.337600427580348,1,10.337600427580348,63,USDC,63
84,robee,Q-19,q,8,10.368201958465523,1,10.368201958465523,63,USDC,63
84,robee,G-18,g,29,10.80972450726633,1,10.80972450726633,34,USDC,34
84,samruna,Q-20,q,10,10.454809819580467,1,10.454809819580467,63,USDC,63
84,wuwe1,Q-22,q,9,10.406595519310189,1,10.406595519310189,63,USDC,63
84,IllIllI,Q-24,q,56,13.416994060259675,1,13.416994060259675,82,USDC,82
84,IllIllI,G-04,g,100,100,1,100,319,USDC,319
84,Jujic,G-05,g,40,12.696674676516656,1,12.696674676516656,40,USDC,40
84,PostMan56,G-08,g,10,10.591748722884063,1,10.591748722884063,33,USDC,33
84,peritoflores,G-16,g,44,17.538104362107344,1,17.538104362107344,55,USDC,55
84,rfa,G-17,g,34,12.15135665148075,1,12.15135665148075,38,USDC,38
84,sabtikw,G-19,g,8,10.454809819580467,1,10.454809819580467,33,USDC,33
84,throttle,G-20,g,7,10.406595519310189,1,10.406595519310189,33,USDC,33
84,ych18,G-22,g,9,10.51542712992153,1,10.51542712992153,33,USDC,33
95,hickuphh3,Q-01,q,90,100,1,100,5806,USDC,5806
95,defsec,Q-02,q,50,71.1552,2,35.5776,2065,USDC,2065
95,defsec,G-11,g,25,61.86016996835373,3,20.62005665611791,74,USDC,74
95,TerrierLover,Q-03,q,45,44.32206560624638,2,22.16103280312319,1286,USDC,1286
95,TerrierLover,G-10,g,20,43.498259692388345,3,14.499419897462781,52,USDC,52
95,gzeon,Q-04,q,40,17.538104362107344,1,17.538104362107344,1018,USDC,1018
95,gzeon,G-12,g,25,61.86016996835373,3,20.62005665611791,74,USDC,74
95,kyliek,Q-05,q,45,44.32206560624638,2,22.16103280312319,1286,USDC,1286
95,Dravee,Q-06,q,30,49.9988646043767,4,12.499716151094175,725,USDC,725
95,Dravee,G-17,g,45,100,1,100,359,USDC,359
95,peritoflores,Q-07,q,35,30.08126563212867,2,15.040632816064335,873,USDC,873
95,peritoflores,G-02,g,10,44.34542062888235,4,11.086355157220588,39,USDC,39
95,IllIllI,Q-08,q,35,30.08126563212867,2,15.040632816064335,873,USDC,873
95,IllIllI,G-14,g,30,71.1552,2,35.5776,127,USDC,127
95,robee,Q-09,q,30,49.9988646043767,4,12.499716151094175,725,USDC,725
95,robee,G-13,g,25,61.86016996835373,3,20.62005665611791,74,USDC,74
95,csanuragjain,Q-10,q,30,49.9988646043767,4,12.499716151094175,725,USDC,725
95,0xwags,Q-11,q,30,49.9988646043767,4,12.499716151094175,725,USDC,725
95,Rhynorater,Q-12,q,20,22.571666616874587,2,11.285833308437294,655,USDC,655
95,Rhynorater,G-03,g,10,44.34542062888235,4,11.086355157220588,39,USDC,39
95,securerodd,Q-13,q,15,53.568947693922425,5,10.713789538784486,622,USDC,622
95,securerodd,G-09,g,20,43.498259692388345,3,14.499419897462781,52,USDC,52
95,Ruhum,Q-14,q,15,53.568947693922425,5,10.713789538784486,622,USDC,622
95,kenta,Q-15,q,15,53.568947693922425,5,10.713789538784486,622,USDC,622
95,kenta,G-16,g,35,60,1,60,215,USDC,215
95,0x1f8b,Q-16,q,15,53.568947693922425,5,10.713789538784486,622,USDC,622
95,0x1f8b,G-01,g,10,44.34542062888235,4,11.086355157220588,39,USDC,39
95,Omik,Q-17,q,10,41.56720772493652,4,10.39180193123413,603,USDC,603
95,Omik,G-08,g,20,43.498259692388345,3,14.499419897462781,52,USDC,52
95,cccz,Q-18,q,10,41.56720772493652,4,10.39180193123413,603,USDC,603
95,cmichel,Q-19,q,50,71.1552,2,35.5776,2065,USDC,2065
95,jayjonah8,Q-20,q,15,53.568947693922425,5,10.713789538784486,622,USDC,622
95,kirk-baird,Q-21,q,10,41.56720772493652,4,10.39180193123413,603,USDC,603
95,leastwood,Q-22,q,60,60,1,60,3484,USDC,3484
95,minhquanym,Q-23,q,20,22.571666616874587,2,11.285833308437294,655,USDC,655
95,pedroais,Q-24,q,10,41.56720772493652,4,10.39180193123413,603,USDC,603
95,pedroais,G-05,g,15,36.58187054411702,3,12.193956848039006,43,USDC,43
95,Tomio,G-04,g,10,44.34542062888235,4,11.086355157220588,39,USDC,39
95,rfa,G-06,g,15,36.58187054411702,3,12.193956848039006,43,USDC,43
95,sorrynotsorry,G-07,g,15,36.58187054411702,3,12.193956848039006,43,USDC,43
95,ye0lde,G-15,g,30,71.1552,2,35.5776,127,USDC,127
94,leastwood,Q-01,q,100,100,1,100,1669,USDC,1669
94,leastwood,H-01,3,,9,2,4.5,3652,USDC,3652
94,leastwood,H-03,3,,7.290000000000001,4,1.8225000000000002,1479,USDC,1479
94,leastwood,M-04,2,,2.7,2,1.35,1095,USDC,1095
94,leastwood,M-06,2,,3,1,3,2434,USDC,2434
94,leastwood,M-07,2,,3,1,3,2434,USDC,2434
94,leastwood,M-08,2,,2.43,3,0.81,657,USDC,657
94,leastwood,M-17,2,,3,1,3,2434,USDC,2434
94,leastwood,M-18,2,,3,1,3,2434,USDC,2434
94,0xliumin,Q-02,q,65,60,1,60,1001,USDC,1001
94,0xliumin,H-01,3,,9,2,4.5,3652,USDC,3652
94,defsec,Q-03,q,60,40.8,1,40.8,681,USDC,681
94,hubble,Q-04,q,50,54.49365503999999,2,27.246827519999997,454,USDC,454
94,Dravee,Q-05,q,50,54.49365503999999,2,27.246827519999997,454,USDC,454
94,Dravee,G-01,g,100,100,1,100,1073,USDC,1073
94,csanuragjain,Q-06,q,45,20.183610566246394,1,20.183610566246394,336,USDC,336
94,csanuragjain,G-07,g,7,37.721714928353734,2,18.860857464176867,202,USDC,202
94,kenta,Q-07,q,35,17.538104362107344,1,17.538104362107344,292,USDC,292
94,kenta,G-10,g,2,27.79915886224111,2,13.899579431120555,149,USDC,149
94,rfa,Q-08,q,30,30.08126563212867,2,15.040632816064335,251,USDC,251
94,rfa,G-09,g,2,27.79915886224111,2,13.899579431120555,149,USDC,149
94,IllIllI,Q-09,q,30,30.08126563212867,2,15.040632816064335,251,USDC,251
94,IllIllI,H-02,3,,10,1,10,8115,USDC,8115
94,IllIllI,M-05,2,,3,1,3,2434,USDC,2434
94,gzeon,Q-10,q,25,13.416994060259675,1,13.416994060259675,223,USDC,224
94,gzeon,G-08,g,5,15.699100830147234,1,15.699100830147234,168,USDC,168
94,gzeon,M-14,2,,3,1,3,2434,USDC,2434
94,0xwags,Q-11,q,20,24.848031327997404,2,12.424015663998702,207,USDC,207
94,cmichel,Q-12,q,20,24.848031327997404,2,12.424015663998702,207,USDC,207
94,cmichel,M-01,2,,2.43,3,0.81,657,USDC,657
94,cmichel,M-09,2,,3,1,3,2434,USDC,2434
94,cmichel,M-10,2,,3,1,3,2434,USDC,2434
94,cmichel,M-11,2,,3,1,3,2434,USDC,2434
94,cmichel,M-12,2,,3,1,3,2434,USDC,2434
94,robee,Q-13,q,15,23.145141115824792,2,11.572570557912396,193,USDC,193
94,robee,G-11,g,0,12.696674676516656,1,12.696674676516656,136,USDC,136
94,kirk-baird,Q-14,q,10,54.213885281170306,5,10.84277705623406,181,USDC,181
94,0x1f8b,Q-15,q,10,54.213885281170306,5,10.84277705623406,181,USDC,181
94,0x1f8b,G-06,g,7,37.721714928353734,2,18.860857464176867,202,USDC,202
94,0x1f8b,M-03,2,,3,1,3,2434,USDC,2434
94,CertoraInc,Q-16,q,15,23.145141115824792,2,11.572570557912396,193,USDC,193
94,CertoraInc,G-02,g,45,60,1,60,644,USDC,644
94,Ruhum,Q-17,q,10,54.213885281170306,5,10.84277705623406,181,USDC,181
94,TerrierLover,Q-18,q,10,54.213885281170306,5,10.84277705623406,181,USDC,181
94,TerrierLover,G-03,g,40,40.8,1,40.8,438,USDC,438
94,WatchPug,Q-19,q,5,10.51542712992153,1,10.51542712992153,175,USDC,175
94,WatchPug,H-03,3,,7.290000000000001,4,1.8225000000000002,1479,USDC,1479
94,WatchPug,M-08,2,,2.43,3,0.81,657,USDC,657
94,WatchPug,M-15,2,,3,1,3,2434,USDC,2434
94,WatchPug,M-16,2,,3,1,3,2434,USDC,2434
94,jayjonah8,Q-20,q,10,54.213885281170306,5,10.84277705623406,181,USDC,181
94,thankthedark,G-04,g,12,54.49365503999999,2,27.246827519999997,292,USDC,292
94,thankthedark,M-01,2,,2.43,3,0.81,657,USDC,657
94,iain,G-05,g,12,54.49365503999999,2,27.246827519999997,292,USDC,292
94,shenwilly,H-03,3,,7.290000000000001,4,1.8225000000000002,1479,USDC,1479
94,hyh,H-03,3,,7.290000000000001,4,1.8225000000000002,1479,USDC,1479
94,hyh,M-13,2,,2.7,2,1.35,1095,USDC,1095
94,Afanasyevich,M-01,2,,2.43,3,0.81,657,USDC,657
94,cccz,M-02,2,,3,1,3,2434,USDC,2434
94,cccz,M-04,2,,2.7,2,1.35,1095,USDC,1095
94,pedroais,M-08,2,,2.43,3,0.81,657,USDC,657
94,wuwe1,M-13,2,,2.7,2,1.35,1095,USDC,1095
65,rishabh,G-01,g,,1,1,1,40,USDC,40
65,rishabh,G-03,g,,0.5904900000000001,6,0.09841500000000002,4,USDC,4
65,Jujic,G-02,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,Jujic,G-03,g,,0.5904900000000001,6,0.09841500000000002,4,USDC,4
65,Jujic,G-05,g,,0.81,3,0.27,11,USDC,11
65,Jujic,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,Jujic,G-19,g,,1,1,1,40,USDC,40
65,Jujic,N-01,0,,0,0,0,0,USDC,0
65,pmerkleplant,G-02,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,pmerkleplant,G-03,g,,0.5904900000000001,6,0.09841500000000002,4,USDC,4
65,ye0lde,G-02,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,ye0lde,G-04,g,,0.9,2,0.45,18,USDC,18
65,ye0lde,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,ye0lde,G-16,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,ye0lde,G-39,g,,0.9,2,0.45,18,USDC,18
65,ye0lde,N-29,0,,0,0,0,0,USDC,0
65,0x0x0x,G-02,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,0x0x0x,G-03,g,,0.5904900000000001,6,0.09841500000000002,4,USDC,4
65,0x0x0x,G-04,g,,0.9,2,0.45,18,USDC,18
65,0x0x0x,G-06,g,,0.81,3,0.27,11,USDC,11
65,0x0x0x,G-07,g,,0.9,2,0.45,18,USDC,18
65,0x0x0x,G-08,g,,1,1,1,40,USDC,40
65,0x0x0x,M-01,2,,2.43,3,0.81,414,USDC,414
65,0x0x0x,M-03,2,,3,1,3,1535,USDC,1535
65,0x0x0x,M-05,2,,3,1,3,1535,USDC,1535
65,0x0x0x,L-01,1,,1,1,1,511,USDC,511
65,0x0x0x,L-02,1,,1,1,1,511,USDC,511
65,0x0x0x,L-04,1,,1,1,1,511,USDC,511
65,Meta0xNull,G-03,g,,0.5904900000000001,6,0.09841500000000002,4,USDC,4
65,Meta0xNull,G-20,g,,1,1,1,40,USDC,40
65,Meta0xNull,N-01,0,,0,0,0,0,USDC,0
65,Meta0xNull,N-04,0,,0,0,0,0,USDC,0
65,Meta0xNull,N-08,0,,0,0,0,0,USDC,0
65,Meta0xNull,N-09,0,,0,0,0,0,USDC,0
65,WatchPug,G-03,g,,0.5904900000000001,6,0.09841500000000002,4,USDC,4
65,WatchPug,G-05,g,,0.81,3,0.27,11,USDC,11
65,WatchPug,G-07,g,,0.9,2,0.45,18,USDC,18
65,WatchPug,G-12,g,,0.9,2,0.45,18,USDC,18
65,WatchPug,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,WatchPug,G-16,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,WatchPug,G-17,g,,0.9,2,0.45,18,USDC,18
65,WatchPug,G-18,g,,0.6561000000000001,5,0.13122000000000003,5,USDC,5
65,WatchPug,G-26,g,,0.9,2,0.45,18,USDC,18
65,WatchPug,G-29,g,,1,1,1,40,USDC,40
65,WatchPug,G-30,g,,1,1,1,40,USDC,40
65,WatchPug,G-31,g,,1,1,1,40,USDC,40
65,WatchPug,G-32,g,,1,1,1,40,USDC,40
65,WatchPug,G-33,g,,1,1,1,40,USDC,40
65,WatchPug,G-34,g,,1,1,1,40,USDC,40
65,WatchPug,G-35,g,,1,1,1,40,USDC,40
65,WatchPug,G-37,g,,0.9,2,0.45,18,USDC,18
65,WatchPug,M-02,2,,2.7,2,1.35,690,USDC,690
65,WatchPug,M-07,2,,3,1,3,1535,USDC,1535
65,WatchPug,L-05,1,,1,1,1,511,USDC,511
65,WatchPug,L-06,1,,1,1,1,511,USDC,511
65,WatchPug,L-07,1,,1,1,1,511,USDC,511
65,WatchPug,N-11,0,,0,0,0,0,USDC,0
65,WatchPug,N-22,0,,0,0,0,0,USDC,0
65,WatchPug,N-23,0,,0,0,0,0,USDC,0
65,WatchPug,N-24,0,,0,0,0,0,USDC,0
65,WatchPug,N-25,0,,0,0,0,0,USDC,0
65,pedroais,G-05,g,,0.81,3,0.27,11,USDC,11
65,danb,G-06,g,,0.81,3,0.27,11,USDC,11
65,danb,G-18,g,,0.6561000000000001,5,0.13122000000000003,5,USDC,5
65,TomFrenchBlockchain,G-06,g,,0.81,3,0.27,11,USDC,11
65,TomFrenchBlockchain,G-12,g,,0.9,2,0.45,18,USDC,18
65,TomFrenchBlockchain,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,TomFrenchBlockchain,G-18,g,,0.6561000000000001,5,0.13122000000000003,5,USDC,5
65,TomFrenchBlockchain,G-21,g,,1,1,1,40,USDC,40
65,TomFrenchBlockchain,G-22,g,,1,1,1,40,USDC,40
65,TomFrenchBlockchain,G-23,g,,1,1,1,40,USDC,40
65,TomFrenchBlockchain,G-24,g,,0.9,2,0.45,18,USDC,18
65,TomFrenchBlockchain,G-25,g,,1,1,1,40,USDC,40
65,TomFrenchBlockchain,G-26,g,,0.9,2,0.45,18,USDC,18
65,TomFrenchBlockchain,G-28,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,TomFrenchBlockchain,M-01,2,,2.43,3,0.81,414,USDC,414
65,TomFrenchBlockchain,M-02,2,,2.7,2,1.35,690,USDC,690
65,TomFrenchBlockchain,L-03,1,,1,1,1,511,USDC,511
65,TomFrenchBlockchain,N-21,0,,0,0,0,0,USDC,0
65,GiveMeTestEther,G-09,g,,1,1,1,40,USDC,40
65,GiveMeTestEther,G-10,g,,1,1,1,40,USDC,40
65,GiveMeTestEther,G-11,g,,1,1,1,40,USDC,40
65,GiveMeTestEther,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,GiveMeTestEther,G-14,g,,1,1,1,40,USDC,40
65,GiveMeTestEther,G-15,g,,1,1,1,40,USDC,40
65,GiveMeTestEther,G-16,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,GiveMeTestEther,G-17,g,,0.9,2,0.45,18,USDC,18
65,GiveMeTestEther,G-18,g,,0.6561000000000001,5,0.13122000000000003,5,USDC,5
65,GiveMeTestEther,M-09,2,,3,1,3,1535,USDC,1535
65,GiveMeTestEther,M-11,2,,3,1,3,1535,USDC,1535
65,GiveMeTestEther,N-04,0,,0,0,0,0,USDC,0
65,GiveMeTestEther,N-12,0,,0,0,0,0,USDC,0
65,gzeon,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,gzeon,G-27,g,,0.9,2,0.45,18,USDC,18
65,gzeon,G-28,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,gzeon,G-38,g,,1,1,1,40,USDC,40
65,gzeon,M-01,2,,2.43,3,0.81,414,USDC,414
65,gzeon,M-10,2,,3,1,3,1535,USDC,1535
65,gzeon,N-04,0,,0,0,0,0,USDC,0
65,gzeon,N-07,0,,0,0,0,0,USDC,0
65,kenzo,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,kenzo,G-16,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,kenzo,G-18,g,,0.6561000000000001,5,0.13122000000000003,5,USDC,5
65,kenzo,G-24,g,,0.9,2,0.45,18,USDC,18
65,kenzo,H-01,3,,10,1,10,5117,USDC,5117
65,kenzo,M-08,2,,2.7,2,1.35,690,USDC,690
65,kenzo,N-26,0,,0,0,0,0,USDC,0
65,sirhashalot,G-13,g,,0.4782969000000001,8,0.05978711250000001,2,USDC,2
65,sirhashalot,N-04,0,,0,0,0,0,USDC,0
65,saian,G-27,g,,0.9,2,0.45,18,USDC,18
65,bw,G-28,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,bw,N-10,0,,0,0,0,0,USDC,0
65,robee,G-28,g,,0.7290000000000001,4,0.18225000000000002,7,USDC,7
65,robee,G-37,g,,0.9,2,0.45,18,USDC,18
65,robee,G-40,g,,1,1,1,40,USDC,40
65,robee,N-01,0,,0,0,0,0,USDC,0
